freq_x,ind_type,indic_is,unit,geo,TIME_PERIOD_x,OBS_VALUE,DATAFLOW,LAST UPDATE,freq_y,indic_de,TIME_PERIOD_y,population,OBS_FLAG,CONF_STATUS
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2017,0.93,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,2826200.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2017,0.93,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,2812200.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2017,0.93,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,2809977.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2017,0.93,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,2810761.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2017,0.93,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,2805998.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2017,0.93,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,2857279.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2017,0.93,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,2885891.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2018,0.76,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,2974637.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2018,0.76,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,2947862.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2018,0.76,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,2926644.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2018,0.76,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,2895573.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2018,0.76,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,2859077.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2018,0.76,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,2826200.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2018,0.76,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,2812200.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2018,0.76,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,2809977.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2018,0.76,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,2810761.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2018,0.76,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,2805998.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2018,0.76,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,2857279.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2018,0.76,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,2885891.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2019,3.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,2974637.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2019,3.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,2947862.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2019,3.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,2926644.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2019,3.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,2895573.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2019,3.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,2859077.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2019,3.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,2826200.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2019,3.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,2812200.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2019,3.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,2809977.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2019,3.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,2810761.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2019,3.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,2805998.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2019,3.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,2857279.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Lithuania,2019,3.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,2885891.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2016,8.35,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,537039.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2016,8.35,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,549680.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2016,8.35,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,562958.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2016,8.35,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,576249.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2016,8.35,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,590667.0,b,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2016,8.35,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,602005.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2016,8.35,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,613894.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2016,8.35,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,626108.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2016,8.35,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,634730.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2016,8.35,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,645397.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2016,8.35,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,660809.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2016,8.35,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,672050.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2017,7.36,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,537039.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2017,7.36,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,549680.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2017,7.36,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,562958.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2017,7.36,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,576249.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2017,7.36,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,590667.0,b,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2017,7.36,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,602005.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2017,7.36,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,613894.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2017,7.36,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,626108.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2017,7.36,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,634730.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2017,7.36,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,645397.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2017,7.36,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,660809.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2017,7.36,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,672050.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2018,6.26,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,537039.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2018,6.26,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,549680.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2018,6.26,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,562958.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2018,6.26,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,576249.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2018,6.26,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,590667.0,b,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2018,6.26,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,602005.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2018,6.26,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,613894.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2018,6.26,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,626108.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2018,6.26,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,634730.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2018,6.26,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,645397.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2018,6.26,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,660809.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2018,6.26,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,672050.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2019,5.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,537039.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2019,5.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,549680.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2019,5.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,562958.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2019,5.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,576249.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2019,5.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,590667.0,b,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2019,5.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,602005.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2019,5.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,613894.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2019,5.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,626108.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2019,5.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,634730.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2019,5.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,645397.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2019,5.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,660809.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Luxembourg,2019,5.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,672050.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2016,0.57,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,2023825.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2016,0.57,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,2001468.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2016,0.57,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,1986096.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2016,0.57,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,1968957.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2016,0.57,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,1950116.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2016,0.57,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,1934379.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2016,0.57,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,1919968.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2016,0.57,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,1907675.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2016,0.57,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,1893223.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2016,0.57,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,1875757.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2016,0.57,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,1883008.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2016,0.57,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,1871882.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2017,0.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,2023825.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2017,0.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,2001468.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2017,0.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,1986096.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2017,0.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,1968957.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2017,0.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,1950116.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2017,0.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,1934379.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2017,0.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,1919968.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2017,0.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,1907675.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2017,0.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,1893223.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2017,0.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,1875757.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2017,0.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,1883008.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2017,0.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,1871882.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2018,0.98,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,2023825.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2018,0.98,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,2001468.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2018,0.98,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,1986096.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2018,0.98,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,1968957.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2018,0.98,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,1950116.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2018,0.98,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,1934379.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2018,0.98,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,1919968.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2018,0.98,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,1907675.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2018,0.98,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,1893223.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2018,0.98,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,1875757.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2018,0.98,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,1883008.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2018,0.98,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,1871882.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2019,0.52,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,2023825.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2019,0.52,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,2001468.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2019,0.52,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,1986096.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2019,0.52,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,1968957.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2019,0.52,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,1950116.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Latvia,2019,0.52,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,1934379.0,,
