DATAFLOW,LAST UPDATE,freq,indic_is,unit,hhtyp,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Greece,2011,17.22,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Greece,2012,16.11,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Greece,2013,15.89,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Greece,2014,8.69,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Greece,2015,7.99,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Greece,2016,7.69,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Greece,2017,6.56,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Greece,2019,4.55,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Spain,2011,24.51,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Spain,2012,22.18,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Spain,2013,19.66,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Spain,2014,15.48,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Spain,2015,14.01,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Spain,2016,12.08,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Spain,2017,11.15,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Spain,2019,6.35,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 15 countries (1995-2004),2011,10.73,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 15 countries (1995-2004),2012,9.75,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 15 countries (1995-2004),2013,7.92,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 15 countries (1995-2004),2014,6.87,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 15 countries (1995-2004),2015,6.30,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 15 countries (1995-2004),2016,5.27,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 15 countries (1995-2004),2017,4.62,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 27 countries (2007-2013),2011,12.05,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 27 countries (2007-2013),2012,11.16,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 27 countries (2007-2013),2013,9.76,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 27 countries (2007-2013),2014,8.36,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 27 countries (2007-2013),2015,7.82,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 27 countries (2007-2013),2016,6.68,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 27 countries (2007-2013),2017,5.92,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 27 countries (from 2020),2011,12.78,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 27 countries (from 2020),2012,11.88,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 27 countries (from 2020),2013,11.08,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 27 countries (from 2020),2014,9.06,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 27 countries (from 2020),2015,8.46,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 27 countries (from 2020),2016,7.21,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 27 countries (from 2020),2017,6.40,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 27 countries (from 2020),2019,4.62,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 28 countries (2013-2020),2011,12.15,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 28 countries (2013-2020),2012,11.23,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 28 countries (2013-2020),2013,9.85,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 28 countries (2013-2020),2014,8.43,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 28 countries (2013-2020),2015,7.88,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 28 countries (2013-2020),2016,6.71,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 28 countries (2013-2020),2017,5.99,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,European Union - 28 countries (2013-2020),2019,4.31,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Finland,2011,9.88,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Finland,2012,9.29,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Finland,2013,7.96,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Finland,2014,7.10,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Finland,2015,7.57,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Finland,2016,5.55,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Finland,2017,3.52,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Finland,2019,3.46,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,France,2011,5.72,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,France,2012,4.90,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,France,2013,4.61,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,France,2014,4.34,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,France,2015,4.31,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,France,2016,3.44,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,France,2017,2.65,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,France,2019,1.40,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Croatia,2011,25.25,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Croatia,2012,21.33,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Croatia,2013,20.24,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Croatia,2014,18.63,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Croatia,2015,15.92,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Croatia,2016,11.93,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Croatia,2017,15.95,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Croatia,2019,12.95,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Hungary,2011,19.99,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Hungary,2012,20.36,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Hungary,2013,19.29,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Hungary,2014,17.48,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Hungary,2015,16.64,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Hungary,2016,13.18,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Hungary,2017,12.28,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Hungary,2019,9.35,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Ireland,2011,9.67,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Ireland,2012,7.38,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Ireland,2013,6.82,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Ireland,2014,7.48,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Ireland,2015,6.41,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Ireland,2016,4.92,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Ireland,2017,5.19,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Ireland,2019,4.54,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Iceland,2011,4.48,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Iceland,2012,1.93,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Iceland,2013,1.67,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Iceland,2014,1.49,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Iceland,2017,1.00,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Iceland,2019,1.58,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Italy,2011,10.02,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Italy,2012,9.83,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Italy,2013,,u,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Italy,2014,6.68,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Italy,2015,5.99,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Italy,2016,5.15,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Italy,2017,4.69,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Italy,2019,3.75,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Lithuania,2011,27.09,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Lithuania,2012,25.51,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Lithuania,2013,22.44,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Lithuania,2014,22.03,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Lithuania,2015,21.30,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Lithuania,2016,16.89,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Lithuania,2017,15.58,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Lithuania,2019,12.25,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Luxembourg,2011,7.11,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Luxembourg,2012,3.47,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Luxembourg,2013,3.78,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Luxembourg,2014,2.62,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Luxembourg,2015,1.97,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Luxembourg,2016,1.16,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Luxembourg,2017,1.93,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Luxembourg,2019,2.40,b,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Latvia,2011,19.76,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Latvia,2012,16.25,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Latvia,2013,13.54,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Latvia,2014,12.46,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Latvia,2015,12.32,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Latvia,2016,11.41,b,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Latvia,2017,10.36,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Latvia,2019,8.93,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Montenegro,2012,17.23,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Montenegro,2017,15.36,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Montenegro,2019,13.26,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,North Macedonia,2012,18.45,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,North Macedonia,2013,17.26,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,North Macedonia,2014,18.75,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,North Macedonia,2015,16.23,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,North Macedonia,2016,12.53,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,North Macedonia,2017,12.35,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,North Macedonia,2019,11.58,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Malta,2011,3.24,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Malta,2012,11.54,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Malta,2013,10.67,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Malta,2014,10.71,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Malta,2015,8.75,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because access not needed (content is not useful, not interesting, etc.)",Percentage of households,Total,Malta,2016,10.39,,
