DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Hungary,2012,109204,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Hungary,2013,101093,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Hungary,2014,97339,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Hungary,2015,94890,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Hungary,2016,98541,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Hungary,2017,97911,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Hungary,2018,97684,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Hungary,2019,95526,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Hungary,2020,95993,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Hungary,2021,99554,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Hungary,2022,102868,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Hungary,2023,97005,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2005,56588,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2006,58268,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2007,57991,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2008,57077,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2010,55904,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2011,56545,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2012,57732,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2013,59506,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2014,60593,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2015,60624,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2016,61222,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2017,62491,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2018,64323,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2019,64873,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2020,66100,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2021,66280,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2022,68766,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Ireland,2023,74018,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2005,4510,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2006,4843,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2007,4557,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2008,4710,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2010,4614,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2011,4423,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2012,4500,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2013,4345,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2014,4324,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2015,4254,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2016,4411,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2017,4232,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2018,4206,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2019,4329,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2020,4521,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2021,4505,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2022,4662,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Iceland,2023,4832,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2005,569709,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2006,582731,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2007,581012,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2008,587212,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2010,563539,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2011,560238,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2012,564605,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2013,565211,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2014,567577,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2015,568252,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2016,579057,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2017,567907,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2018,562182,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2019,566861,b,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2020,572210,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2021,570115,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2022,575894,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Italy,2023,576880,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2005,418,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2006,419,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2007,443,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2008,404,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2010,403,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2011,449,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2012,413,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2013,452,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2014,404,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2015,408,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2016,415,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2017,387,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2018,396,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2019,352,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2020,404,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2021,397,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2022,389,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Liechtenstein,2023,386,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2005,49695,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2006,49873,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2007,50063,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2008,49381,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2010,39564,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2011,37787,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2012,35838,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2013,34394,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2014,33448,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2015,32558,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2016,30163,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2017,27614,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2018,25885,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2019,26229,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2020,25784,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2021,25989,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2022,26336,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Lithuania,2023,27451,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2005,5463,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2006,5737,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2007,5653,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2008,5864,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2010,6161,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2011,6187,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2012,6485,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2013,6439,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2014,6327,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2015,6362,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2016,6711,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2017,6393,b,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2018,6378,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2019,6343,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2020,6528,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2021,6534,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2022,6714,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Luxembourg,2023,6887,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2005,34614,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2006,33453,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2007,30971,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2008,29067,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2010,22039,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2011,19897,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2012,18094,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2013,17200,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2014,16607,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2015,17494,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2016,18302,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2017,17542,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2018,17942,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2019,18548,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2020,18043,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2021,19204,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2022,19860,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Latvia,2023,21314,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2006,62679,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2007,61702,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2008,59235,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2010,53566,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2011,49511,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2012,46720,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2013,43122,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2014,40770,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2015,39163,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2016,31548,e,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2017,31404,e,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2018,28763,e,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2019,28855,e,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2020,28027,e,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2021,28974,e,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2022,28875,e,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Moldova,2023,29988,ep,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2005,9166,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2006,9327,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2007,9362,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2008,9268,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2010,8780,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2011,9078,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2012,8701,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2013,8408,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2014,8439,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2015,7961,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2016,8192,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2017,8267,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2018,8213,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2019,7855,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2020,7409,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2021,7315,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2022,7319,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Montenegro,2023,7479,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2005,31789,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2006,31550,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2007,32131,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2008,31107,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2010,29994,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2011,28473,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2012,27716,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2013,25809,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2014,25547,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2015,24046,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2016,25482,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2017,24215,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2018,22826,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2019,23177,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2020,22951,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2021,22023,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2022,20026,b,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,North Macedonia,2023,20330,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2005,5867,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2006,5723,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2007,5647,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2008,5536,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2010,5075,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2011,5015,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2012,4938,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2013,4792,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2014,4651,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2015,4534,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2016,4795,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2017,4402,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2018,4394,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2019,4530,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2020,4366,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2021,4235,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2022,4268,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Malta,2023,4343,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2005,197164,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2006,204774,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2007,204019,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2008,201167,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2010,199815,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2011,194457,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2012,194277,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2013,195575,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2014,201670,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2015,203234,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2016,208704,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2017,205650,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2018,204774,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2019,204306,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2020,198577,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2021,193570,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2022,192725,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Netherlands,2023,192092,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Norway,2005,61708,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Norway,2006,63662,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Norway,2007,63883,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Norway,2008,63352,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Norway,2010,63617,,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,15 years,Total,Norway,2011,64315,,
