DATAFLOW,LAST UPDATE,freq,indic_is,unit,ind_type,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovenia,2023,17.64,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovenia,2024,19.02,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovakia,2013,11.14,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovakia,2014,10.83,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovakia,2015,9.03,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovakia,2016,12.55,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovakia,2017,11.79,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovakia,2018,23.71,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovakia,2019,21.98,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovakia,2020,25.40,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovakia,2021,26.76,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovakia,2022,20.01,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovakia,2023,28.75,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovakia,2024,28.23,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Türkiye,2013,4.01,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Türkiye,2014,8.02,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Türkiye,2015,10.64,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Türkiye,2016,11.65,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Türkiye,2017,11.49,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Türkiye,2018,15.15,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Türkiye,2019,16.10,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Türkiye,2020,10.40,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Türkiye,2021,9.01,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Türkiye,2022,9.37,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Türkiye,2023,9.36,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Türkiye,2024,9.99,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,United Kingdom,2013,30.67,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,United Kingdom,2014,33.98,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,United Kingdom,2015,23.35,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,United Kingdom,2016,20.65,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,United Kingdom,2017,20.78,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,United Kingdom,2018,26.62,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,United Kingdom,2019,31.00,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,United Kingdom,2020,22.42,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Kosovo*,2017,1.31,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Kosovo*,2018,2.71,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Kosovo*,2019,6.35,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Kosovo*,2020,10.00,,
