DATAFLOW,LAST UPDATE,freq,indic_is,unit,ind_type,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Sweden,2023,87.46,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Sweden,2024,89.35,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovenia,2013,54.76,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovenia,2014,62.08,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovenia,2015,60.97,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovenia,2016,64.64,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovenia,2017,69.38,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovenia,2018,69.25,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovenia,2019,69.89,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovenia,2020,76.71,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovenia,2021,75.20,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovenia,2022,75.34,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovenia,2023,76.56,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovenia,2024,78.90,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovakia,2013,55.72,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovakia,2014,59.71,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovakia,2015,57.31,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovakia,2016,60.81,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovakia,2017,58.40,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovakia,2018,63.51,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovakia,2019,59.85,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovakia,2020,78.16,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovakia,2021,71.11,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovakia,2022,67.11,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovakia,2023,65.36,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Slovakia,2024,70.07,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Türkiye,2013,25.86,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Türkiye,2014,32.59,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Türkiye,2015,30.44,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Türkiye,2016,38.23,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Türkiye,2017,42.62,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Türkiye,2018,48.17,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Türkiye,2019,48.10,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Türkiye,2020,51.98,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Türkiye,2021,48.19,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Türkiye,2022,61.44,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Türkiye,2023,61.19,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Türkiye,2024,65.35,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,United Kingdom,2013,69.63,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,United Kingdom,2014,78.01,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,United Kingdom,2015,74.06,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,United Kingdom,2016,79.85,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,United Kingdom,2017,75.41,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,United Kingdom,2018,81.09,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,United Kingdom,2019,81.30,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,United Kingdom,2020,84.78,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Kosovo*,2017,30.79,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Kosovo*,2018,31.94,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Kosovo*,2019,37.11,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Kosovo*,2020,71.18,,
